relation,display_relation,x_id,x_type,x_name,x_source,y_id,y_type,y_name,y_source
A549_CRISPRi,resistance_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,UQCR10,gene,UQCR10,NCBI
A549_CRISPRi,resistance_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,UQCRB,gene,UQCRB,NCBI
A549_CRISPRi,resistance_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,UQCRC1,gene,UQCRC1,NCBI
A549_CRISPRi,resistance_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,URM1,gene,URM1,NCBI
A549_CRISPRi,resistance_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,USE1,gene,USE1,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,USP1,gene,USP1,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,USP22,gene,USP22,NCBI
A549_CRISPRi,resistance_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,UTP14A,gene,UTP14A,NCBI
A549_CRISPRi,resistance_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,UTP3,gene,UTP3,NCBI
A549_CRISPRi,resistance_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,VARS2,gene,VARS2,NCBI
A549_CRISPRi,resistance_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,VPS16,gene,VPS16,NCBI
A549_CRISPRi,resistance_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,VPS26B,gene,VPS26B,NCBI
A549_CRISPRi,resistance_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,VPS33A,gene,VPS33A,NCBI
A549_CRISPRi,resistance_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,VPS39,gene,VPS39,NCBI
A549_CRISPRi,resistance_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,VPS41,gene,VPS41,NCBI
A549_CRISPRi,resistance_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,VPS45,gene,VPS45,NCBI
A549_CRISPRi,resistance_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,VPS54,gene,VPS54,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,WAPAL,gene,WAPAL,NCBI
A549_CRISPRi,resistance_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,WBP11,gene,WBP11,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,WDHD1,gene,WDHD1,NCBI
A549_CRISPRi,resistance_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,WDR24,gene,WDR24,NCBI
A549_CRISPRi,resistance_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,WDR3,gene,WDR3,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,WDR48,gene,WDR48,NCBI
A549_CRISPRi,resistance_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,WDR5,gene,WDR5,NCBI
A549_CRISPRi,resistance_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,WDR59,gene,WDR59,NCBI
A549_CRISPRi,resistance_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,WDR7,gene,WDR7,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,WDR76,gene,WDR76,NCBI
A549_CRISPRi,resistance_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,WDR77,gene,WDR77,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,WEE1,gene,WEE1,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,WIZ,gene,WIZ,NCBI
A549_CRISPRi,resistance_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,XPC,gene,XPC,NCBI
A549_CRISPRi,resistance_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,XPOT,gene,XPOT,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,XRCC1,gene,XRCC1,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,XRCC2,gene,XRCC2,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,XRCC3,gene,XRCC3,NCBI
A549_CRISPRi,resistance_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,XRN2,gene,XRN2,NCBI
A549_CRISPRi,resistance_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,YAE1D1,gene,YAE1D1,NCBI
A549_CRISPRi,resistance_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,YEATS2,gene,YEATS2,NCBI
A549_CRISPRi,resistance_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,YME1L1,gene,YME1L1,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,ZAR1L,gene,ZAR1L,NCBI
A549_CRISPRi,resistance_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,ZBTB14,gene,ZBTB14,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,ZC3H10,gene,ZC3H10,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,ZC3H18,gene,ZC3H18,NCBI
A549_CRISPRi,resistance_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,ZC3H4,gene,ZC3H4,NCBI
A549_CRISPRi,resistance_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,ZC3H8,gene,ZC3H8,NCBI
A549_CRISPRi,resistance_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,ZCCHC8,gene,ZCCHC8,NCBI
A549_CRISPRi,resistance_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,ZFP36L1,gene,ZFP36L1,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,ZFYVE21,gene,ZFYVE21,NCBI
A549_CRISPRi,resistance_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,ZNF280C,gene,ZNF280C,NCBI
A549_CRISPRi,resistance_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,ZNF335,gene,ZNF335,NCBI
A549_CRISPRi,resistance_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,ZNHIT3,gene,ZNHIT3,NCBI
A549_CRISPRi,resistance_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,ZNHIT6,gene,ZNHIT6,NCBI
A549_CRISPRi,resistance_hit,PARPi+ATRi,Drug,PARPi+ATRi,AstraZeneca,ZW10,gene,ZW10,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,AARS2,gene,AARS2,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,ABCC5,gene,ABCC5,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,ACAD9,gene,ACAD9,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,ACD,gene,ACD,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,ACTR8,gene,ACTR8,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,ADSS,gene,ADSS,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,ALG12,gene,ALG12,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,ALG13,gene,ALG13,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,ALG6,gene,ALG6,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,ALG8,gene,ALG8,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,ALKBH8,gene,ALKBH8,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,ALYREF,gene,ALYREF,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,ANAPC13,gene,ANAPC13,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,ANAPC5,gene,ANAPC5,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,AP4M1,gene,AP4M1,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,ARID2,gene,ARID2,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,ARL1,gene,ARL1,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,ARL2,gene,ARL2,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,ASCC3,gene,ASCC3,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,ATAD5,gene,ATAD5,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,ATF4,gene,ATF4,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,ATP5A1,gene,ATP5A1,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,ATP5B,gene,ATP5B,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,ATP5D,gene,ATP5D,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,ATP5E,gene,ATP5E,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,ATP5I,gene,ATP5I,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,ATP5J2,gene,ATP5J2,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,ATP5J2-PTCD1,gene,ATP5J2-PTCD1,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,ATP5O,gene,ATP5O,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,ATR,gene,ATR,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,ATXN10,gene,ATXN10,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,ATXN7L3,gene,ATXN7L3,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,AUNIP,gene,AUNIP,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,BARD1,gene,BARD1,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,BCS1L,gene,BCS1L,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,BPTF,gene,BPTF,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,BRAP,gene,BRAP,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,BRCA1,gene,BRCA1,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,BRCA2,gene,BRCA2,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,BRF1,gene,BRF1,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,C11orf48,gene,C11orf48,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,C12orf57,gene,C12orf57,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,C12orf79,gene,C12orf79,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,C15orf41,gene,C15orf41,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,C17orf100,gene,C17orf100,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,C18orf56,gene,C18orf56,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,C2orf15,gene,C2orf15,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,C3orf38,gene,C3orf38,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,C4orf27,gene,C4orf27,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,C7orf26,gene,C7orf26,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CAD,gene,CAD,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CARS2,gene,CARS2,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CBLL1,gene,CBLL1,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CCAR1,gene,CCAR1,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CCDC103,gene,CCDC103,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CCDC174,gene,CCDC174,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CCDC87,gene,CCDC87,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CCNC,gene,CCNC,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CCND3,gene,CCND3,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CCNE1,gene,CCNE1,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CCP110,gene,CCP110,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CCS,gene,CCS,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CDAN1,gene,CDAN1,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CDC26,gene,CDC26,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CDC45,gene,CDC45,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CDK12,gene,CDK12,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CDK4,gene,CDK4,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CDK8,gene,CDK8,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CDKN1A,gene,CDKN1A,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CEBPB,gene,CEBPB,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CEBPG,gene,CEBPG,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CENPE,gene,CENPE,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CENPH,gene,CENPH,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CENPM,gene,CENPM,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CENPQ,gene,CENPQ,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CFLAR,gene,CFLAR,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CHAF1A,gene,CHAF1A,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CHD4,gene,CHD4,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CHEK1,gene,CHEK1,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CHP1,gene,CHP1,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CHTF18,gene,CHTF18,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CIAPIN1,gene,CIAPIN1,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CLPB,gene,CLPB,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CLTC,gene,CLTC,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CMTR2,gene,CMTR2,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CNOT2,gene,CNOT2,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,COA3,gene,COA3,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,COMMD6,gene,COMMD6,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,COX11,gene,COX11,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,COX18,gene,COX18,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,COX5A,gene,COX5A,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,COX6B1,gene,COX6B1,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,COX6C,gene,COX6C,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,COX7C,gene,COX7C,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CPSF1,gene,CPSF1,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CPSF2,gene,CPSF2,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CPSF3,gene,CPSF3,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CPSF4,gene,CPSF4,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CRAMP1L,gene,CRAMP1L,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CRK,gene,CRK,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CRTC2,gene,CRTC2,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CRTC3,gene,CRTC3,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CSDE1,gene,CSDE1,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CSK,gene,CSK,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CSNK2A1,gene,CSNK2A1,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CSNK2B,gene,CSNK2B,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CSTF3,gene,CSTF3,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CTPS1,gene,CTPS1,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CTR9,gene,CTR9,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CTU1,gene,CTU1,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CTU2,gene,CTU2,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,CUL2,gene,CUL2,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,DAP3,gene,DAP3,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,DARS2,gene,DARS2,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,DBF4,gene,DBF4,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,DCAF7,gene,DCAF7,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,DCTN1,gene,DCTN1,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,DDA1,gene,DDA1,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,DDIT4,gene,DDIT4,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,DDX11,gene,DDX11,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,DDX3X,gene,DDX3X,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,DDX46,gene,DDX46,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,DENR,gene,DENR,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,DET1,gene,DET1,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,DHX30,gene,DHX30,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,DHX36,gene,DHX36,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,DHX9,gene,DHX9,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,DLGAP5,gene,DLGAP5,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,DNAJC11,gene,DNAJC11,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,DPAGT1,gene,DPAGT1,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,DSCC1,gene,DSCC1,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,DTYMK,gene,DTYMK,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,DUSP11,gene,DUSP11,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,DUT,gene,DUT,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,E2F4,gene,E2F4,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,EAPP,gene,EAPP,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,ECSIT,gene,ECSIT,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,EDC4,gene,EDC4,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,EIF1,gene,EIF1,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,EIF2AK1,gene,EIF2AK1,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,EIF2AK3,gene,EIF2AK3,NCBI
A549_CRISPRi,resistance_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,EIF2AK4,gene,EIF2AK4,NCBI
A549_CRISPRi,sensitivity_hit,PARPi+WEE1i,Drug,PARPi+WEE1i,AstraZeneca,EIF2B2,gene,EIF2B2,NCBI
